,ID,YEAR,MONTH,DAY,HOUR,MINUTE,LATITUDE,LONGITUDE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY
455,651,1825,2.0,26.0,,,11,-74.1,6.3,,
456,653,1825,1.0,19.0,11.0,45.0,38,20.7,6.8,,3.0
457,647,1824,10.0,26.0,,,14,121.25,,,1.0
458,641,1822,11.0,20.0,2.0,30.0,-33,-72.0,8.5,,2.0
459,640,1822,5.0,7.0,,,10,-83.3,7.6,,
460,637,1821,1.0,6.0,,,37,21.3,6.5,,
461,633,1820,5.0,4.0,,,17,-99.6,7.6,,1.5
462,629,1819,6.0,16.0,,,23,71.0,7.7,,
463,626,1819,4.0,12.0,3.0,0.0,-27,-71.5,8.5,,2.0
464,619,1817,8.0,23.0,8.0,,38,22.1,6.8,,3.0
465,609,1812,12.0,21.0,19.0,0.0,34,-119.9,7.5,,1.5
466,608,1812,11.0,11.0,10.0,50.0,18,-76.8,,,
467,607,1812,3.0,26.0,20.0,7.0,10,-66.9,7.7,33.0,
468,603,1810,9.0,25.0,,,39,139.9,6.6,,0.0
469,596,1806,12.0,1.0,23.0,,-12,-77.1,7.5,,0.5
470,591,1804,6.0,8.0,3.0,,38,21.8,6.7,,3.0
471,590,1804,1.0,8.0,,,38,21.8,,,
472,588,1802,12.0,9.0,5.0,,37,138.3,6.6,,
473,570,1792,8.0,22.0,18.0,,54,162.0,8.4,,2.0
474,530,1781,8.0,1.0,,,18,-77.3,,,
475,524,1780,6.0,29.0,,,45,151.2,7.5,,3.0
476,529,1781,4.0,11.0,,,31,130.67,,,1.0
477,504,1771,11.0,9.0,,,0,127.325,,,0.5
478,804,1852,12.0,24.0,,,-5,130.5,7.0,,2.0
479,935,1865,1.0,8.0,,,-12,-77.1,,,1.5
480,892,1859,10.0,20.0,,,-9,111.0,,,1.0
481,544,1787,3.0,28.0,17.0,30.0,16,-98.5,8.3,,2.5
482,971,1868,4.0,3.0,2.0,24.0,19,-155.5,7.9,,3.5
483,966,1867,11.0,18.0,18.0,45.0,18,-65.1,7.5,33.0,
484,864,1856,8.0,23.0,4.0,30.0,40,143.5,8.0,,2.0
485,859,1856,3.0,2.0,,,3,125.5,,,1.0
486,732,1843,4.0,25.0,,,42,146.0,8.4,,2.5
487,719,1840,3.0,22.0,,,12,123.9,6.5,,1.0
488,708,1837,11.0,7.0,12.0,51.0,-42,-74.0,8.5,,3.0
489,689,1835,2.0,20.0,16.0,22.0,-36,-73.03,8.2,,3.0
490,682,1833,12.0,7.0,,,38,139.15,7.4,,2.5
491,681,1833,11.0,24.0,,,-2,100.5,8.3,75.0,2.5
492,572,1793,2.0,8.0,3.0,,40,139.95,6.9,,2.0
493,539,1784,3.0,28.0,,,16,-99.9,,,
494,799,1852,11.0,25.0,22.0,40.0,-5,129.75,8.3,100.0,2.5
495,805,1853,,,,,58,-137.57,,1.0,4.0
496,869,1857,4.0,17.0,,,-5,147.0,8.0,,1.5
497,569,1792,6.0,13.0,,,43,140.6,6.9,,1.0
498,558,1791,9.0,13.0,,,34,135.4,6.5,,1.0
499,967,1867,12.0,18.0,,,25,121.91,7.0,,2.0
500,965,1867,9.0,20.0,3.0,15.0,36,22.2,7.1,,4.0
501,928,1863,6.0,3.0,11.0,20.0,14,121.0,6.5,,1.0
502,573,1793,2.0,17.0,,,38,144.0,8.3,33.0,2.0
503,613,1815,4.0,10.0,,,-8,118.0,,,1.5
504,907,1861,3.0,9.0,,,0,98.0,7.0,20.0,2.0
505,583,1799,6.0,29.0,,,36,136.6,6.4,,1.0
506,576,1797,2.0,10.0,,,0,99.0,8.0,,3.0
507,551,1788,8.0,6.0,,,55,-161.0,8.0,,4.0
508,549,1788,7.0,21.0,,,57,-153.0,8.0,,4.0
509,534,1782,8.0,22.0,,,35,139.7,7.3,,1.0
510,934,1864,5.0,23.0,,,-1,135.0,7.8,,1.5
511,835,1854,12.0,23.0,0.0,0.0,34,137.9,8.3,,3.0
512,763,1849,1.0,25.0,5.0,10.0,14,143.3,7.5,,2.0
513,726,1842,5.0,7.0,21.0,,19,-72.2,8.1,,
514,691,1835,7.0,20.0,,,37,141.9,7.6,,2.0
515,635,1820,12.0,29.0,,,-7,119.0,7.5,80.0,3.5
516,593,1804,7.0,10.0,13.0,,39,139.95,7.3,,1.0
517,503,1771,4.0,24.0,,,24,124.3,7.4,,3.0
518,568,1792,5.0,21.0,,,32,130.3,6.4,,3.0
519,615,1815,11.0,22.0,,,-8,115.0,7.0,150.0,1.5
520,837,1854,12.0,24.0,8.0,0.0,33,135.0,8.4,,2.5
521,904,1861,2.0,16.0,,,-1,97.5,8.5,70.0,3.0
522,983,1868,8.0,13.0,21.0,30.0,-18,-71.0,8.5,25.0,3.5
523,533,1782,5.0,22.0,,,24,120.5,7.0,,2.5
524,1006,1869,8.0,16.0,7.0,0.0,12,123.5,7.0,,0.0
525,1400,1911,11.0,3.0,,,10,-61.2,,,
526,1092,1878,1.0,28.0,,,-33,-71.6,,,1.5
527,1476,1919,5.0,22.0,17.0,45.0,38,15.213,,,4.0
528,1323,1905,7.0,4.0,,,60,-139.58,,,2.5
529,1106,1878,6.0,30.0,,,-18,-70.5,,,0.0
530,1187,1891,6.0,20.0,,,-4,129.0,,,0.0
531,1186,1891,6.0,10.0,,,0,127.5,,,0.5
532,1395,1911,5.0,11.0,,,6,1.2,6.6,,
533,1215,1894,11.0,21.0,,,49,-34.5,,,
534,1139,1883,6.0,27.0,,,39,20.0,,,3.0
535,1110,1878,9.0,30.0,,,-20,-70.2,,,0.5
536,1113,1878,11.0,23.0,,,-33,-71.6,,,0.5
537,1468,1919,2.0,13.0,,,-9,124.85,,,1.5
538,1082,1877,9.0,2.0,,,-33,-71.6,,,0.5
539,1360,1907,7.0,25.0,,,-13,-172.525,,,
540,1144,1883,10.0,10.0,,,-6,105.423,,,0.0
541,1421,1914,12.0,3.0,,,-3,128.2,,,0.0
542,1454,1918,7.0,18.0,2.0,30.0,3,125.491,,,0.0
543,1291,1902,8.0,30.0,,,14,-61.17,,,
544,1337,1906,8.0,7.0,,,33,-117.0,,,
545,1044,1872,11.0,17.0,,,44,-68.917,,,
546,1288,1902,5.0,8.0,,,14,-61.17,,,
547,1437,1917,1.0,,,,0,104.5,,,1.5
548,1257,1899,8.0,8.0,,,-33,-71.5,,,
549,1145,1884,2.0,,,,-6,105.423,,,0.0
550,1149,1884,11.0,12.0,,,40,-122.0,,,-3.0
551,1069,1877,4.0,16.0,,,35,-120.0,,,2.0
552,1443,1917,3.0,16.0,,,-3,116.6,,,1.0
553,1094,1878,2.0,3.0,,,-20,-70.1,,,
554,1346,1906,11.0,28.0,,,-13,-172.525,,,
555,1015,1870,8.0,12.0,,,-33,151.3,,,-1.0
556,1358,1907,6.0,27.0,,,-13,-172.525,,,
557,1363,1907,10.0,6.0,,,-13,-172.525,,,
558,1309,1904,2.0,2.0,,,1,120.8,,,0.5
559,1359,1907,7.0,9.0,,,-13,-172.525,,,
560,1449,1917,8.0,23.0,,,-3,128.7,,,0.5
561,1326,1905,8.0,4.0,,,-13,-172.525,,,0.5
562,1207,1893,8.0,27.0,,,-17,168.3,,,0.0
563,1114,1879,8.0,8.0,,,-33,-71.6,,,1.5
564,1197,1892,6.0,7.0,,,3,125.5,,,1.0
565,1438,1917,1.0,9.0,,,1,122.72,,,2.0
566,1003,1869,7.0,24.0,,,20,-155.0,,,3.0
567,1180,1889,8.0,16.0,,,-6,105.92,,,1.0
568,1005,1869,8.0,11.0,,,-33,151.3,,,-1.0
569,1478,1919,10.0,2.0,,,19,-155.9,,,2.0
570,1315,1904,7.0,5.0,,,-3,128.7,,,1.0
571,1356,1907,6.0,8.0,,,-13,-172.525,,,
572,1138,1883,5.0,31.0,,,-2,106.0,,,0.0
573,1357,1907,6.0,19.0,,,-13,-172.525,,,
574,1013,1870,6.0,24.0,,,32,29.6,,,
575,1155,1885,8.0,3.0,,,1,124.3,,,0.0
576,1243,1897,9.0,21.0,7.0,14.0,-41,174.8,,,
577,1399,1911,9.0,22.0,5.0,1.0,60,-149.0,6.9,60.0,0.5
578,1365,1907,7.0,,,,-21,-175.65,,,0.5
579,1129,1882,12.0,9.0,,,24,120.5,6.2,,
580,1198,1892,8.0,,,,-15,166.83,,,1.5
581,1059,1875,,,,,-6,147.0,7.0,,
582,1185,1891,5.0,19.0,,,5,96.0,,,
583,1163,1887,5.0,19.0,,,5,96.0,,,
584,1479,1919,11.0,21.0,,,-2,140.75,,,
585,1025,1871,8.0,21.0,,,-13,-77.0,7.0,,1.0
586,1115,1879,8.0,10.0,21.0,7.0,34,-118.433,,,
587,1362,1907,9.0,24.0,12.0,58.0,59,-135.5,5.5,33.0,0.0
588,1251,1898,12.0,3.0,5.0,50.0,37,21.0,,,3.0
589,1034,1872,1.0,10.0,,,-16,-71.5,6.5,,0.0
590,1387,1910,2.0,25.0,,,-4,152.25,6.0,,0.0
591,1495,1922,1.0,19.0,21.0,58.0,-7,143.53,6.9,33.0,
592,1277,1901,3.0,3.0,7.0,45.0,36,-120.5,6.7,,
593,1192,1891,11.0,29.0,23.0,21.0,48,-123.5,,,
594,1019,1871,2.0,20.0,8.0,41.0,20,-157.0,7.0,,
595,1238,1897,3.0,15.0,,,-6,120.8,5.5,15.0,1.0
596,1122,1881,7.0,12.0,,,-16,179.0,,,1.0
597,1332,1906,2.0,7.0,,,1,-81.0,,,0.5
598,1121,1880,11.0,,,,36,137.3,,,1.0
599,1096,1878,2.0,11.0,,,-19,168.5,8.0,,1.5
600,1023,1871,3.0,25.0,,,-35,-72.5,7.5,,0.5
601,1334,1906,5.0,7.0,,,-18,-70.3,,33.0,
602,1049,1873,,,,,-5,146.0,8.0,,2.0
603,1154,1885,7.0,29.0,,,0,99.5,6.8,,0.0
604,1130,1882,1.0,,,,8,81.233,,,
605,1494,1922,1.0,6.0,14.0,11.0,-16,-73.0,7.2,33.0,
606,1480,1920,1.0,29.0,,,0,122.92,,,1.0
607,1465,1919,1.0,1.0,1.0,33.0,8,126.0,7.4,33.0,
608,1427,1915,8.0,7.0,15.0,4.0,38,20.7,6.7,14.0,3.0
609,1413,1914,2.0,26.0,4.0,58.0,-17,-72.0,7.2,130.0,
610,1390,1910,12.0,18.0,2.0,42.0,4,127.0,6.7,,-1.0
611,1278,1901,6.0,15.0,,,39,143.0,6.0,33.0,
612,1250,1898,7.0,23.0,2.0,17.0,-36,-73.03,6.5,,
613,1199,1892,11.0,18.0,,,-3,127.75,7.0,70.0,-1.0
614,1190,1891,10.0,5.0,,,-9,124.0,7.0,,0.5
615,1125,1881,10.0,25.0,,,43,147.3,7.0,,1.5
616,1162,1886,1.0,31.0,,,5,95.3,,,
617,1080,1877,6.0,15.0,,,-19,-70.2,,,
618,1430,1915,11.0,6.0,,,-1,136.0,6.0,,0.0
619,1391,1910,12.0,30.0,,,9,125.5,6.2,60.0,1.0
620,1299,1903,9.0,26.0,,,-20,-70.15,,,
621,1269,1899,11.0,25.0,18.0,55.0,32,132.3,6.9,,-2.0
622,1240,1897,6.0,20.0,,,16,-95.0,7.0,,
623,1100,1878,4.0,12.0,,,-20,-70.1,,,0.5
624,1057,1874,3.0,11.0,,,18,-65.1,,,
625,1431,1915,11.0,18.0,20.0,19.0,18,119.5,6.4,33.0,0.5
626,1181,1889,9.0,6.0,12.0,,1,126.25,8.0,70.0,2.5
627,1097,1878,2.0,14.0,,,-36,-73.0,,,0.0
628,1024,1871,8.0,20.0,,,-33,-71.7,,,0.5
629,1500,1922,4.0,10.0,,,-1,100.35,,,0.0
630,1496,1922,2.0,22.0,,,-3,128.9,,,0.5
631,1485,1920,8.0,20.0,16.0,15.0,-38,-73.5,7.0,15.0,1.0
632,1459,1918,10.0,25.0,3.0,43.0,18,-67.5,,,
633,1445,1917,5.0,6.0,12.0,19.0,23,121.6,5.8,33.0,-0.5
634,1440,1917,1.0,25.0,,,24,118.08,6.5,,1.0
635,1423,1915,5.0,23.0,,,-3,133.695,,,0.0
636,1411,1914,1.0,12.0,,,-12,-76.6,,33.0,1.5
637,1410,1913,10.0,11.0,4.0,6.0,-7,148.0,7.0,33.0,
638,1408,1913,7.0,28.0,6.0,40.0,-16,-73.3,7.0,30.0,
639,1405,1913,2.0,22.0,1.0,6.0,-41,171.5,6.8,33.0,0.5
640,1403,1912,10.0,31.0,17.0,24.0,7,138.0,6.9,33.0,0.0
641,1401,1912,6.0,8.0,4.0,42.0,40,142.0,6.6,100.0,0.0
642,1398,1911,9.0,15.0,13.0,10.0,-20,-72.0,7.3,,
643,1393,1911,5.0,8.0,,,-4,152.25,,,0.0
644,1374,1909,3.0,12.0,23.0,19.0,34,141.5,6.7,,
645,1371,1908,9.0,21.0,6.0,31.0,19,-155.0,6.8,33.0,0.0
646,1368,1908,2.0,14.0,11.0,25.0,61,-146.2,6.0,,
647,1367,1908,2.0,6.0,,,-2,100.0,7.5,130.0,1.0
648,1364,1907,12.0,15.0,17.0,35.0,-3,142.5,7.4,33.0,
649,1351,1907,3.0,29.0,20.0,46.0,3,122.0,7.3,500.0,2.0
650,1328,1905,12.0,8.0,8.0,22.0,11,123.5,6.5,,0.0
651,1318,1904,9.0,7.0,,,-7,109.0,,,0.0
652,1307,1903,12.0,7.0,14.0,25.0,-28,-71.0,6.5,,
653,1296,1903,7.0,16.0,,,16,-99.2,,,
654,1294,1903,3.0,30.0,,,-3,127.5,6.5,33.0,0.0
655,1274,1900,9.0,17.0,21.0,45.0,-5,148.0,7.1,,1.5
656,1272,1900,9.0,10.0,21.0,30.0,-4,152.0,6.8,,
657,1235,1896,10.0,10.0,,,-3,102.5,6.8,,0.0
658,1231,1896,1.0,9.0,,,36,141.0,7.6,,-2.5
659,1224,1895,5.0,25.0,,,33,130.0,,,0.5
660,1206,1893,7.0,31.0,,,-17,168.3,6.0,,0.0
661,1204,1893,6.0,13.0,,,42,145.5,6.9,,1.0
662,1203,1893,6.0,4.0,2.0,27.0,43,147.5,7.0,,1.5
663,1200,1892,12.0,9.0,,,37,136.8,6.5,,0.0
664,1196,1892,5.0,17.0,12.0,10.0,2,99.5,,,1.0
665,1189,1891,7.0,30.0,,,25,-103.5,,,1.0
666,1188,1891,6.0,22.0,23.0,0.0,-37,174.4,,,
667,1184,1889,11.0,23.0,,,-7,113.5,6.0,,1.0
668,1176,1888,3.0,21.0,,,5,95.0,,,
669,1160,1885,12.0,14.0,,,5,95.3,,,
670,1156,1885,11.0,12.0,,,-20,-70.1,,,0.5
671,1153,1885,4.0,30.0,,,-2,127.5,7.3,,0.5
672,1135,1882,10.0,10.0,,,-4,129.9,7.5,,0.5
673,1134,1882,9.0,14.0,,,-19,-70.2,,,
674,1131,1882,2.0,23.0,,,-33,-71.63,,,
675,1126,1881,10.0,27.0,,,-19,-70.2,,,
676,1124,1881,8.0,12.0,,,17,-76.8,,,
677,1123,1881,7.0,14.0,,,-20,-70.1,,,1.0
678,1120,1880,10.0,26.0,22.0,20.0,57,-136.0,6.3,,0.0
679,1119,1880,9.0,29.0,4.0,,55,-155.6,6.3,,
680,1109,1878,8.0,29.0,,,54,-167.0,,,1.5
681,1105,1878,6.0,12.0,,,-23,-70.4,,,0.0
682,1099,1878,3.0,12.0,,,-20,-70.1,,,0.0
683,1095,1878,2.0,4.0,,,-4,152.25,,,1.0
684,1086,1878,1.0,10.0,,,-19,168.5,7.5,,3.0
685,1083,1877,10.0,9.0,,,-24,-71.0,,,0.5
686,1081,1877,8.0,23.0,,,-20,-70.1,,,0.5
687,1079,1877,5.0,15.0,,,-21,-70.1,,,
688,1077,1877,5.0,14.0,,,-12,-77.15,,,1.0
689,1064,1876,5.0,28.0,,,-3,127.25,6.8,50.0,-1.0
690,1063,1875,5.0,10.0,,,-18,168.0,7.0,,0.5
691,1061,1875,2.0,23.0,,,20,-105.0,,,
692,1055,1873,11.0,23.0,5.0,9.0,42,-124.0,6.7,,
693,1053,1873,11.0,19.0,,,-23,-70.4,,,2.0
694,1040,1872,8.0,23.0,18.0,6.0,52,-168.5,,,0.0
695,1037,1872,1.0,26.0,,,16,119.0,6.0,,1.5
696,1031,1871,12.0,28.0,,,-41,-73.0,,,0.5
697,1027,1871,8.0,25.0,,,0,123.0,,,0.0
698,1016,1871,2.0,5.0,,,-13,-76.4,,,1.0
699,1004,1869,8.0,9.0,,,-30,-71.4,,,1.5
700,1499,1922,3.0,1.0,9.0,10.0,9,123.25,6.0,33.0,0.5
701,1498,1922,2.0,27.0,20.0,39.0,10,124.1,6.3,,0.0
702,1491,1921,11.0,11.0,18.0,36.0,8,127.0,7.5,,1.0
703,1490,1921,9.0,11.0,4.0,1.0,-11,111.0,7.5,,-2.0
704,1489,1921,5.0,14.0,11.0,17.0,0,117.9,6.2,,0.5
705,1486,1920,9.0,20.0,14.0,39.0,-19,168.53,7.8,35.0,
706,1482,1920,2.0,2.0,11.0,22.0,-6,150.0,7.7,,
707,1474,1919,5.0,6.0,19.0,41.0,-4,153.859,8.2,35.0,1.0
708,1472,1919,4.0,30.0,7.0,17.0,-18,-172.515,8.1,25.0,1.5
709,1464,1919,1.0,1.0,2.0,59.0,-19,-176.6,8.3,180.0,
710,1461,1918,12.0,4.0,11.0,47.0,-26,-71.0,7.8,33.0,2.5
711,1460,1918,11.0,8.0,4.0,38.0,44,151.5,7.8,33.0,2.0
712,1453,1918,5.0,20.0,17.0,55.0,-28,-71.5,7.9,80.0,
713,1451,1918,2.0,13.0,6.0,7.0,23,117.2,7.5,33.0,-1.0
714,1450,1917,11.0,16.0,3.0,19.0,-29,-177.5,7.5,60.0,1.0
715,1448,1917,7.0,29.0,21.0,52.0,-3,141.72899999999998,7.5,,1.0
716,1444,1917,5.0,1.0,18.0,27.0,-29,-177.0,8.0,60.0,3.0
717,1442,1917,1.0,31.0,3.0,39.0,6,125.0,6.4,33.0,
718,1441,1917,1.0,30.0,2.0,45.0,56,163.0,7.8,40.0,
719,1439,1917,1.0,20.0,23.0,11.0,-7,116.0,6.6,33.0,
720,1434,1916,4.0,26.0,2.0,21.0,9,-82.0,7.0,25.0,
721,1432,1916,1.0,1.0,13.0,20.0,-4,152.548,7.9,35.0,2.0
722,1429,1915,11.0,1.0,7.0,23.0,38,142.9,7.8,60.0,0.5
723,1428,1915,9.0,7.0,1.0,20.0,14,-89.0,7.9,80.0,0.5
724,1420,1914,11.0,27.0,14.0,39.0,38,20.6,6.3,30.0,4.0
725,1418,1914,6.0,25.0,19.0,7.0,-3,101.82,7.6,35.0,
726,1412,1914,1.0,12.0,9.0,28.0,31,130.67,7.1,33.0,-1.0
727,1409,1913,8.0,6.0,22.0,14.0,-17,-74.0,7.9,33.0,
728,1397,1911,7.0,12.0,4.0,7.0,9,126.0,7.8,50.0,
729,1396,1911,6.0,15.0,14.0,26.0,28,130.0,8.0,160.0,1.5
730,1386,1909,12.0,9.0,23.0,28.0,12,145.0,8.0,100.0,
731,1384,1909,8.0,14.0,6.0,30.0,35,136.3,6.9,33.0,
732,1382,1909,7.0,30.0,10.0,51.0,16,-99.8,7.4,,
733,1379,1909,6.0,8.0,5.0,46.0,-26,-70.5,7.6,,
734,1376,1909,6.0,3.0,18.0,40.0,-2,101.0,7.6,40.0,1.0
735,1375,1909,3.0,13.0,14.0,29.0,34,141.5,7.5,80.0,
736,1372,1908,12.0,12.0,12.0,8.0,-14,-78.0,,,
737,1353,1907,4.0,14.0,6.0,8.0,17,-100.0,8.1,,
738,1350,1907,1.0,14.0,21.0,36.0,18,-76.8,6.5,,
739,1347,1906,12.0,26.0,6.0,53.0,-18,-71.0,7.9,33.0,
740,1344,1906,10.0,2.0,1.0,50.0,-4,149.0,7.2,,1.5
741,1340,1906,9.0,14.0,16.0,4.0,-7,149.0,8.0,33.0,1.5
742,1339,1906,8.0,17.0,0.0,40.0,-33,-72.0,8.2,25.0,2.0
743,1333,1906,4.0,18.0,13.0,12.0,37,-122.5,7.9,33.0,-4.0
744,1322,1905,4.0,4.0,0.0,50.0,33,76.0,7.8,25.0,
745,1317,1904,8.0,8.0,22.0,50.0,-40,176.4,7.2,33.0,
746,1313,1904,6.0,25.0,21.0,0.0,52,159.0,8.1,,
747,1312,1904,6.0,25.0,14.0,45.0,52,159.0,8.3,30.0,2.0
748,1308,1904,1.0,20.0,14.0,52.0,7,-79.0,7.9,33.0,
749,1290,1902,8.0,21.0,11.0,17.0,7,123.5,7.3,,2.0
750,1289,1902,7.0,5.0,14.0,56.0,40,23.25,6.6,,2.0
751,1286,1901,12.0,31.0,9.0,2.0,51,-171.02,7.1,25.0,
752,1284,1901,9.0,10.0,0.0,30.0,14,121.6,7.0,,0.0
753,1283,1901,8.0,9.0,20.0,0.0,40,142.5,6.3,33.0,
754,1282,1901,8.0,9.0,18.0,33.0,40,142.3,7.4,33.0,-1.0
755,1281,1901,8.0,9.0,9.0,23.0,40,142.5,7.2,33.0,-0.5
756,1279,1901,6.0,24.0,,,28,130.3,7.5,33.0,-1.5
757,1276,1900,10.0,29.0,9.0,11.0,11,-66.0,8.4,25.0,
758,1270,1899,12.0,25.0,12.0,25.0,33,-118.5,6.4,,0.5
759,1268,1899,11.0,24.0,18.0,43.0,31,132.0,7.1,,-1.0
760,1260,1899,9.0,10.0,21.0,41.0,60,-140.0,8.2,25.0,3.0
761,1258,1899,9.0,4.0,0.0,22.0,60,-142.0,8.2,,0.0
762,1254,1899,1.0,22.0,7.0,56.0,37,21.6,6.6,,3.0
763,1249,1898,4.0,22.0,23.0,37.0,38,142.0,7.2,,-3.0
764,1248,1898,3.0,31.0,7.0,43.0,38,-122.4,6.2,,2.0
765,1241,1897,8.0,5.0,0.0,10.0,38,143.7,7.7,,1.0
766,1237,1897,2.0,19.0,20.0,50.0,38,141.9,7.4,33.0,
767,1214,1894,10.0,22.0,8.0,35.0,38,139.8,7.0,,-1.0
768,1213,1894,7.0,10.0,12.0,33.0,40,28.7,6.7,,3.0
769,1212,1894,4.0,27.0,19.0,21.0,38,23.1,7.0,,4.0
770,1208,1894,3.0,22.0,10.0,23.0,42,146.0,7.9,,1.5
771,1205,1893,6.0,14.0,,,40,19.7,7.5,,3.0
772,1210,1893,4.0,17.0,5.0,6.0,37,20.9,6.4,,
773,1202,1893,2.0,9.0,,,40,25.5,6.5,,3.0
774,1195,1892,5.0,16.0,11.0,10.0,14,143.3,7.5,,0.5
775,1178,1889,5.0,25.0,18.0,23.0,13,121.0,6.8,,-3.0
776,1172,1887,10.0,3.0,,,38,22.8,6.2,,3.0
777,1170,1887,9.0,23.0,12.0,,19,-74.4,,,
778,1168,1887,5.0,3.0,,,31,-109.0,8.0,,1.0
779,1166,1887,2.0,2.0,,,10,122.6,,,
780,1164,1886,8.0,27.0,21.0,32.0,37,21.5,7.5,,3.0
781,1148,1884,11.0,5.0,,,7,-79.0,7.5,,
782,1128,1881,12.0,31.0,,,8,92.43,7.9,,
783,1118,1880,8.0,15.0,12.0,48.0,-31,-71.18,7.7,,0.5
784,1117,1880,7.0,18.0,4.0,40.0,16,121.85,7.5,100.0,0.0
785,1090,1878,1.0,23.0,12.0,5.0,-19,-70.335,7.9,40.0,
786,1010,1869,8.0,24.0,17.0,10.0,-19,-70.23,7.5,,1.5
787,1012,1869,12.0,28.0,,,38,20.7,6.9,,3.0
788,1020,1871,4.0,30.0,,,9,124.673,,,2.0
789,1038,1872,3.0,14.0,8.0,20.0,34,132.0,7.4,33.0,1.0
790,1091,1878,1.0,27.0,,,-12,-77.0,,,1.5
791,1112,1878,11.0,22.0,,,35,-120.731,,,1.5
792,1422,1915,2.0,11.0,,,-14,-169.66,,,
793,1143,1883,10.0,6.0,19.0,4.0,59,-153.4,,,3.0
794,1256,1899,2.0,3.0,,,38,-28.2,,,
795,1392,1911,1.0,30.0,,,14,120.993,,,
796,1275,1900,10.0,7.0,21.0,4.0,-4,140.0,6.9,,1.5
797,1062,1875,3.0,28.0,,,-20,168.5,8.0,,2.5
798,1457,1918,9.0,7.0,17.0,16.0,45,151.5,8.2,33.0,3.0
799,1456,1918,8.0,15.0,12.0,18.0,5,123.0,8.3,33.0,2.5
800,1446,1917,6.0,26.0,5.0,49.0,-15,-173.0,8.3,25.0,3.0
801,1416,1914,5.0,26.0,14.0,22.0,-1,136.94299999999998,8.1,15.0,2.0
802,1280,1901,8.0,9.0,13.0,1.0,-22,170.0,7.9,,
803,1244,1897,9.0,21.0,5.0,12.0,6,122.0,8.7,33.0,2.5
804,1132,1882,9.0,7.0,7.0,50.0,10,-79.0,7.9,40.0,1.0
805,1146,1884,1.0,14.0,,,-34,-56.167,,,
806,1219,1895,3.0,6.0,8.0,35.0,-8,150.1,7.3,,2.0
807,1324,1905,7.0,6.0,16.0,21.0,37,142.6,7.0,33.0,
808,1287,1902,2.0,26.0,,,13,-89.5,7.0,,2.0
809,1022,1871,3.0,3.0,,,2,125.425,,,3.5
810,1255,1899,1.0,15.0,,,-3,152.0,,,1.5
811,1488,1920,12.0,18.0,2.0,1.0,40,19.5,5.6,,5.0
812,1458,1918,10.0,11.0,14.0,14.0,18,-67.189,7.1,15.0,
813,1349,1907,1.0,4.0,5.0,19.0,2,94.5,7.6,50.0,2.0
814,1331,1906,1.0,31.0,15.0,35.0,1,-81.5,8.8,25.0,3.0
815,1075,1877,5.0,10.0,0.0,59.0,-21,-70.5,8.3,,3.5
816,1234,1896,6.0,15.0,10.0,33.0,39,144.0,8.3,,3.8
817,1373,1908,12.0,28.0,4.0,20.0,38,15.58,7.0,40.0,5.0
818,1266,1899,9.0,29.0,17.0,3.0,-3,128.5,7.8,,3.0
819,1175,1888,3.0,13.0,,,-5,148.121,,,3.5
820,1142,1883,8.0,27.0,2.0,59.0,-6,105.423,,,4.0
821,1503,1922,9.0,1.0,19.0,16.0,24,122.0,7.6,,
822,1620,1929,8.0,9.0,,,-23,-70.4,,,2.5
823,1825,1952,9.0,23.0,4.0,20.0,32,139.85,,,-1.0
824,1838,1953,6.0,27.0,,,-2,147.4,,,1.0
825,1824,1952,9.0,16.0,2.0,50.0,32,139.85,,,-1.0
826,1593,1928,3.0,26.0,,,-6,105.423,,,
827,1509,1923,2.0,17.0,,,-35,-72.42,,,1.5
828,1687,1935,11.0,21.0,11.0,41.0,19,-155.5,,8.0,2.0
829,1590,1928,,,,,48,-58.0,,,
830,1983,1966,11.0,28.0,,,-10,166.23,,,-0.5
831,1942,1963,3.0,30.0,,,-8,115.508,,,2.0
832,1515,1923,3.0,4.0,,,-26,-80.1,,,4.0
833,1888,1959,2.0,23.0,,,40,22.97,,,3.0
834,1657,1933,1.0,8.0,16.0,,49,154.50799999999998,6.0,33.0,2.0
835,1816,1951,12.0,22.0,,,-9,157.95,,,
836,1624,1930,3.0,17.0,,,-6,105.423,,,
837,1827,1952,9.0,26.0,3.0,33.0,32,139.85,,,-1.0
838,1846,1954,10.0,,,,67,-32.283,,,
839,1856,1956,3.0,30.0,6.0,11.0,55,160.58700000000002,,,
840,1643,1931,8.0,31.0,,,38,-27.1,,,
841,1694,1936,10.0,27.0,15.0,50.0,58,-137.1,,,4.0
842,1702,1937,9.0,22.0,,,58,165.0,5.8,,
843,1595,1928,3.0,31.0,,,-23,-70.4,,,2.0
844,1826,1952,9.0,24.0,3.0,23.0,32,139.85,,,
845,1769,1946,11.0,13.0,6.0,,48,153.2,,,
846,1675,1934,8.0,21.0,,,33,-118.2,,,3.0
847,1915,1961,3.0,18.0,,,-9,159.95,,,
848,1992,1967,12.0,4.0,,,-63,-60.5,,,0.0
849,1882,1958,10.0,7.0,10.0,0.0,-16,168.53599999999997,,,0.0
850,1569,1926,7.0,30.0,,,49,-2.131,,,
851,1544,1924,7.0,19.0,,,-43,-176.567,,,1.0
852,1833,1953,3.0,11.0,,,32,139.85,,,-1.0
853,1563,1926,1.0,25.0,0.0,36.0,-10,159.215,7.5,15.0,
